,0,1,2,3,4,5
1038,"[200, 10, 50, 100]",0,1,0.5,10,1.0
1039,"[200, 10, 50, 100]",0,1,0.8,10,1.0
1040,"[200, 10, 50, 100]",0,1,0.9,10,1.0
1041,"[10, 100, 50, 200]",0,1,0.5,10,1.0
1042,"[10, 100, 50, 200]",0,1,0.8,10,1.0
1043,"[10, 100, 50, 200]",0,1,0.9,10,1.0
1044,"[10, 50]",0,1,0.5,25,1.0
1045,"[10, 50]",0,1,0.8,25,1.0
1046,"[10, 50]",0,1,0.9,25,0.9333333333333333
1047,"[100, 200]",0,1,0.5,25,1.0
1048,"[100, 200]",0,1,0.8,25,1.0
1049,"[100, 200]",0,1,0.9,25,1.0
1050,"[50, 200]",0,1,0.5,25,1.0
1051,"[50, 200]",0,1,0.8,25,1.0
1052,"[50, 200]",0,1,0.9,25,1.0
1053,"[50, 10]",0,1,0.5,25,1.0
1054,"[50, 10]",0,1,0.8,25,1.0
1055,"[50, 10]",0,1,0.9,25,1.0
1056,"[50, 100]",0,1,0.5,25,1.0
1057,"[50, 100]",0,1,0.8,25,1.0
1058,"[50, 100]",0,1,0.9,25,1.0
1059,"[200, 10]",0,1,0.5,25,1.0
1060,"[200, 10]",0,1,0.8,25,0.9333333333333333
1061,"[200, 10]",0,1,0.9,25,0.9333333333333333
1062,"[100, 10]",0,1,0.5,25,1.0
1063,"[100, 10]",0,1,0.8,25,1.0
1064,"[100, 10]",0,1,0.9,25,1.0
1065,"[200, 100]",0,1,0.5,25,1.0
1066,"[200, 100]",0,1,0.8,25,1.0
1067,"[200, 100]",0,1,0.9,25,1.0
1068,"[10, 200]",0,1,0.5,25,1.0
1069,"[10, 200]",0,1,0.8,25,1.0
1070,"[10, 200]",0,1,0.9,25,1.0
1071,"[10, 100]",0,1,0.5,25,1.0
1072,"[10, 100]",0,1,0.8,25,1.0
1073,"[10, 100]",0,1,0.9,25,1.0
1074,"[200, 50]",0,1,0.5,25,1.0
1075,"[200, 50]",0,1,0.8,25,1.0
1076,"[200, 50]",0,1,0.9,25,1.0
1077,"[100, 50]",0,1,0.5,25,1.0
1078,"[100, 50]",0,1,0.8,25,1.0
1079,"[100, 50]",0,1,0.9,25,0.9333333333333333
1080,"[10, 100, 50]",0,1,0.5,25,1.0
1081,"[10, 100, 50]",0,1,0.8,25,1.0
1082,"[10, 100, 50]",0,1,0.9,25,1.0
1083,"[200, 10, 100]",0,1,0.5,25,1.0
1084,"[200, 10, 100]",0,1,0.8,25,1.0
1085,"[200, 10, 100]",0,1,0.9,25,1.0
1086,"[50, 10, 100]",0,1,0.5,25,1.0
1087,"[50, 10, 100]",0,1,0.8,25,1.0
1088,"[50, 10, 100]",0,1,0.9,25,1.0
1089,"[10, 200, 100]",0,1,0.5,25,1.0
1090,"[10, 200, 100]",0,1,0.8,25,1.0
1091,"[10, 200, 100]",0,1,0.9,25,1.0
1092,"[100, 10, 200]",0,1,0.5,25,1.0
1093,"[100, 10, 200]",0,1,0.8,25,1.0
1094,"[100, 10, 200]",0,1,0.9,25,1.0
1095,"[100, 200, 50]",0,1,0.5,25,1.0
1096,"[100, 200, 50]",0,1,0.8,25,1.0
1097,"[100, 200, 50]",0,1,0.9,25,1.0
1098,"[100, 50, 10]",0,1,0.5,25,1.0
1099,"[100, 50, 10]",0,1,0.8,25,1.0
1100,"[100, 50, 10]",0,1,0.9,25,1.0
1101,"[200, 50, 10]",0,1,0.5,25,1.0
1102,"[200, 50, 10]",0,1,0.8,25,1.0
1103,"[200, 50, 10]",0,1,0.9,25,1.0
1104,"[50, 10, 200]",0,1,0.5,25,0.9411764705882353
1105,"[50, 10, 200]",0,1,0.8,25,1.0
1106,"[50, 10, 200]",0,1,0.9,25,1.0
1107,"[50, 200, 10]",0,1,0.5,25,1.0
1108,"[50, 200, 10]",0,1,0.8,25,1.0
1109,"[50, 200, 10]",0,1,0.9,25,1.0
1110,"[100, 200, 10]",0,1,0.5,25,1.0
1111,"[100, 200, 10]",0,1,0.8,25,1.0
1112,"[100, 200, 10]",0,1,0.9,25,0.9333333333333333
1113,"[10, 50, 100]",0,1,0.5,25,1.0
1114,"[10, 50, 100]",0,1,0.8,25,1.0
1115,"[10, 50, 100]",0,1,0.9,25,1.0
1116,"[100, 10, 50]",0,1,0.5,25,1.0
1117,"[100, 10, 50]",0,1,0.8,25,1.0
1118,"[100, 10, 50]",0,1,0.9,25,1.0
1119,"[200, 10, 50]",0,1,0.5,25,0.9411764705882353
1120,"[200, 10, 50]",0,1,0.8,25,0.9333333333333333
1121,"[200, 10, 50]",0,1,0.9,25,0.9333333333333333
1122,"[200, 100, 50]",0,1,0.5,25,0.9411764705882353
1123,"[200, 100, 50]",0,1,0.8,25,0.9333333333333333
1124,"[200, 100, 50]",0,1,0.9,25,0.9333333333333333
1125,"[50, 100, 200]",0,1,0.5,25,1.0
1126,"[50, 100, 200]",0,1,0.8,25,1.0
1127,"[50, 100, 200]",0,1,0.9,25,0.9333333333333333
1128,"[10, 200, 50]",0,1,0.5,25,1.0
1129,"[10, 200, 50]",0,1,0.8,25,1.0
1130,"[10, 200, 50]",0,1,0.9,25,1.0
1131,"[200, 100, 10]",0,1,0.5,25,0.9333333333333333
1132,"[200, 100, 10]",0,1,0.8,25,0.9333333333333333
1133,"[200, 100, 10]",0,1,0.9,25,0.9333333333333333
1134,"[10, 50, 200]",0,1,0.5,25,1.0
1135,"[10, 50, 200]",0,1,0.8,25,1.0
1136,"[10, 50, 200]",0,1,0.9,25,1.0
1137,"[50, 100, 10]",0,1,0.5,25,0.9411764705882353
1138,"[50, 100, 10]",0,1,0.8,25,1.0
1139,"[50, 100, 10]",0,1,0.9,25,1.0
1140,"[200, 50, 100]",0,1,0.5,25,1.0
1141,"[200, 50, 100]",0,1,0.8,25,1.0
1142,"[200, 50, 100]",0,1,0.9,25,1.0
1143,"[50, 200, 100]",0,1,0.5,25,1.0
1144,"[50, 200, 100]",0,1,0.8,25,1.0
1145,"[50, 200, 100]",0,1,0.9,25,1.0
1146,"[10, 100, 200]",0,1,0.5,25,1.0
1147,"[10, 100, 200]",0,1,0.8,25,1.0
1148,"[10, 100, 200]",0,1,0.9,25,1.0
1149,"[100, 50, 200]",0,1,0.5,25,1.0
1150,"[100, 50, 200]",0,1,0.8,25,1.0
1151,"[100, 50, 200]",0,1,0.9,25,1.0
1152,"[50, 10, 100, 200]",0,1,0.5,25,1.0
1153,"[50, 10, 100, 200]",0,1,0.8,25,1.0
1154,"[50, 10, 100, 200]",0,1,0.9,25,1.0
1155,"[200, 50, 10, 100]",0,1,0.5,25,1.0
1156,"[200, 50, 10, 100]",0,1,0.8,25,1.0
1157,"[200, 50, 10, 100]",0,1,0.9,25,1.0
1158,"[10, 200, 100, 50]",0,1,0.5,25,1.0
1159,"[10, 200, 100, 50]",0,1,0.8,25,1.0
1160,"[10, 200, 100, 50]",0,1,0.9,25,1.0
1161,"[10, 50, 100, 200]",0,1,0.5,25,1.0
1162,"[10, 50, 100, 200]",0,1,0.8,25,1.0
1163,"[10, 50, 100, 200]",0,1,0.9,25,1.0
1164,"[50, 100, 200, 10]",0,1,0.5,25,1.0
1165,"[50, 100, 200, 10]",0,1,0.8,25,1.0
1166,"[50, 100, 200, 10]",0,1,0.9,25,1.0
1167,"[100, 10, 50, 200]",0,1,0.5,25,1.0
1168,"[100, 10, 50, 200]",0,1,0.8,25,1.0
1169,"[100, 10, 50, 200]",0,1,0.9,25,1.0
1170,"[50, 10, 200, 100]",0,1,0.5,25,1.0
1171,"[50, 10, 200, 100]",0,1,0.8,25,1.0
1172,"[50, 10, 200, 100]",0,1,0.9,25,1.0
1173,"[50, 100, 10, 200]",0,1,0.5,25,1.0
1174,"[50, 100, 10, 200]",0,1,0.8,25,1.0
1175,"[50, 100, 10, 200]",0,1,0.9,25,1.0
1176,"[200, 100, 50, 10]",0,1,0.5,25,0.9411764705882353
1177,"[200, 100, 50, 10]",0,1,0.8,25,0.9333333333333333
1178,"[200, 100, 50, 10]",0,1,0.9,25,0.9333333333333333
1179,"[100, 200, 10, 50]",0,1,0.5,25,1.0
1180,"[100, 200, 10, 50]",0,1,0.8,25,1.0
1181,"[100, 200, 10, 50]",0,1,0.9,25,1.0
1182,"[100, 200, 50, 10]",0,1,0.5,25,1.0
1183,"[100, 200, 50, 10]",0,1,0.8,25,1.0
1184,"[100, 200, 50, 10]",0,1,0.9,25,0.9333333333333333
1185,"[200, 100, 10, 50]",0,1,0.5,25,0.9333333333333333
1186,"[200, 100, 10, 50]",0,1,0.8,25,0.9333333333333333
1187,"[200, 100, 10, 50]",0,1,0.9,25,0.8571428571428571
1188,"[10, 50, 200, 100]",0,1,0.5,25,1.0
1189,"[10, 50, 200, 100]",0,1,0.8,25,1.0
1190,"[10, 50, 200, 100]",0,1,0.9,25,1.0
1191,"[100, 10, 200, 50]",0,1,0.5,25,0.8571428571428571
1192,"[100, 10, 200, 50]",0,1,0.8,25,0.8571428571428571
1193,"[100, 10, 200, 50]",0,1,0.9,25,0.8571428571428571
1194,"[200, 10, 100, 50]",0,1,0.5,25,0.9411764705882353
1195,"[200, 10, 100, 50]",0,1,0.8,25,1.0
1196,"[200, 10, 100, 50]",0,1,0.9,25,1.0
1197,"[10, 200, 50, 100]",0,1,0.5,25,1.0
1198,"[10, 200, 50, 100]",0,1,0.8,25,1.0
1199,"[10, 200, 50, 100]",0,1,0.9,25,1.0
1200,"[50, 200, 100, 10]",0,1,0.5,25,1.0
1201,"[50, 200, 100, 10]",0,1,0.8,25,1.0
1202,"[50, 200, 100, 10]",0,1,0.9,25,0.9333333333333333
1203,"[100, 50, 200, 10]",0,1,0.5,25,1.0
1204,"[100, 50, 200, 10]",0,1,0.8,25,1.0
1205,"[100, 50, 200, 10]",0,1,0.9,25,1.0
1206,"[100, 50, 10, 200]",0,1,0.5,25,0.9411764705882353
1207,"[100, 50, 10, 200]",0,1,0.8,25,0.9411764705882353
1208,"[100, 50, 10, 200]",0,1,0.9,25,0.9411764705882353
1209,"[200, 50, 100, 10]",0,1,0.5,25,1.0
1210,"[200, 50, 100, 10]",0,1,0.8,25,1.0
1211,"[200, 50, 100, 10]",0,1,0.9,25,1.0
1212,"[50, 200, 10, 100]",0,1,0.5,25,1.0
1213,"[50, 200, 10, 100]",0,1,0.8,25,1.0
1214,"[50, 200, 10, 100]",0,1,0.9,25,1.0
1215,"[10, 100, 200, 50]",0,1,0.5,25,1.0
1216,"[10, 100, 200, 50]",0,1,0.8,25,1.0
1217,"[10, 100, 200, 50]",0,1,0.9,25,1.0
1218,"[200, 10, 50, 100]",0,1,0.5,25,1.0
1219,"[200, 10, 50, 100]",0,1,0.8,25,1.0
1220,"[200, 10, 50, 100]",0,1,0.9,25,1.0
1221,"[10, 100, 50, 200]",0,1,0.5,25,1.0
1222,"[10, 100, 50, 200]",0,1,0.8,25,1.0
1223,"[10, 100, 50, 200]",0,1,0.9,25,1.0
1224,"[10, 50]",0,1,0.5,50,1.0
1225,"[10, 50]",0,1,0.8,50,1.0
1226,"[10, 50]",0,1,0.9,50,0.9333333333333333
1227,"[100, 200]",0,1,0.5,50,1.0
1228,"[100, 200]",0,1,0.8,50,1.0
1229,"[100, 200]",0,1,0.9,50,1.0
1230,"[50, 200]",0,1,0.5,50,1.0
1231,"[50, 200]",0,1,0.8,50,1.0
1232,"[50, 200]",0,1,0.9,50,1.0
1233,"[50, 10]",0,1,0.5,50,1.0
1234,"[50, 10]",0,1,0.8,50,1.0
1235,"[50, 10]",0,1,0.9,50,1.0
1236,"[50, 100]",0,1,0.5,50,1.0
1237,"[50, 100]",0,1,0.8,50,1.0
1238,"[50, 100]",0,1,0.9,50,1.0
1239,"[200, 10]",0,1,0.5,50,1.0
1240,"[200, 10]",0,1,0.8,50,0.9333333333333333
1241,"[200, 10]",0,1,0.9,50,0.9333333333333333
1242,"[100, 10]",0,1,0.5,50,1.0
1243,"[100, 10]",0,1,0.8,50,1.0
1244,"[100, 10]",0,1,0.9,50,1.0
1245,"[200, 100]",0,1,0.5,50,1.0
1246,"[200, 100]",0,1,0.8,50,1.0
1247,"[200, 100]",0,1,0.9,50,1.0
1248,"[10, 200]",0,1,0.5,50,1.0
1249,"[10, 200]",0,1,0.8,50,1.0
1250,"[10, 200]",0,1,0.9,50,1.0
1251,"[10, 100]",0,1,0.5,50,1.0
1252,"[10, 100]",0,1,0.8,50,1.0
1253,"[10, 100]",0,1,0.9,50,1.0
1254,"[200, 50]",0,1,0.5,50,1.0
1255,"[200, 50]",0,1,0.8,50,1.0
1256,"[200, 50]",0,1,0.9,50,1.0
1257,"[100, 50]",0,1,0.5,50,1.0
1258,"[100, 50]",0,1,0.8,50,1.0
1259,"[100, 50]",0,1,0.9,50,1.0
1260,"[10, 100, 50]",0,1,0.5,50,1.0
1261,"[10, 100, 50]",0,1,0.8,50,1.0
1262,"[10, 100, 50]",0,1,0.9,50,1.0
1263,"[200, 10, 100]",0,1,0.5,50,1.0
1264,"[200, 10, 100]",0,1,0.8,50,1.0
1265,"[200, 10, 100]",0,1,0.9,50,1.0
1266,"[50, 10, 100]",0,1,0.5,50,1.0
1267,"[50, 10, 100]",0,1,0.8,50,1.0
1268,"[50, 10, 100]",0,1,0.9,50,1.0
1269,"[10, 200, 100]",0,1,0.5,50,1.0
1270,"[10, 200, 100]",0,1,0.8,50,1.0
1271,"[10, 200, 100]",0,1,0.9,50,1.0
1272,"[100, 10, 200]",0,1,0.5,50,1.0
1273,"[100, 10, 200]",0,1,0.8,50,1.0
1274,"[100, 10, 200]",0,1,0.9,50,1.0
1275,"[100, 200, 50]",0,1,0.5,50,1.0
1276,"[100, 200, 50]",0,1,0.8,50,1.0
1277,"[100, 200, 50]",0,1,0.9,50,1.0
1278,"[100, 50, 10]",0,1,0.5,50,1.0
1279,"[100, 50, 10]",0,1,0.8,50,1.0
1280,"[100, 50, 10]",0,1,0.9,50,1.0
1281,"[200, 50, 10]",0,1,0.5,50,1.0
1282,"[200, 50, 10]",0,1,0.8,50,1.0
1283,"[200, 50, 10]",0,1,0.9,50,1.0
1284,"[50, 10, 200]",0,1,0.5,50,0.9411764705882353
1285,"[50, 10, 200]",0,1,0.8,50,1.0
1286,"[50, 10, 200]",0,1,0.9,50,1.0
1287,"[50, 200, 10]",0,1,0.5,50,1.0
1288,"[50, 200, 10]",0,1,0.8,50,1.0
1289,"[50, 200, 10]",0,1,0.9,50,1.0
1290,"[100, 200, 10]",0,1,0.5,50,1.0
1291,"[100, 200, 10]",0,1,0.8,50,1.0
1292,"[100, 200, 10]",0,1,0.9,50,0.9333333333333333
1293,"[10, 50, 100]",0,1,0.5,50,1.0
1294,"[10, 50, 100]",0,1,0.8,50,1.0
1295,"[10, 50, 100]",0,1,0.9,50,1.0
1296,"[100, 10, 50]",0,1,0.5,50,1.0
1297,"[100, 10, 50]",0,1,0.8,50,1.0
1298,"[100, 10, 50]",0,1,0.9,50,1.0
1299,"[200, 10, 50]",0,1,0.5,50,0.9411764705882353
1300,"[200, 10, 50]",0,1,0.8,50,0.9333333333333333
1301,"[200, 10, 50]",0,1,0.9,50,0.9333333333333333
1302,"[200, 100, 50]",0,1,0.5,50,0.9411764705882353
1303,"[200, 100, 50]",0,1,0.8,50,0.9333333333333333
1304,"[200, 100, 50]",0,1,0.9,50,0.9333333333333333
1305,"[50, 100, 200]",0,1,0.5,50,1.0
1306,"[50, 100, 200]",0,1,0.8,50,1.0
1307,"[50, 100, 200]",0,1,0.9,50,0.9333333333333333
1308,"[10, 200, 50]",0,1,0.5,50,1.0
1309,"[10, 200, 50]",0,1,0.8,50,1.0
1310,"[10, 200, 50]",0,1,0.9,50,1.0
1311,"[200, 100, 10]",0,1,0.5,50,0.9333333333333333
1312,"[200, 100, 10]",0,1,0.8,50,0.9333333333333333
1313,"[200, 100, 10]",0,1,0.9,50,0.9333333333333333
1314,"[10, 50, 200]",0,1,0.5,50,1.0
1315,"[10, 50, 200]",0,1,0.8,50,1.0
1316,"[10, 50, 200]",0,1,0.9,50,1.0
1317,"[50, 100, 10]",0,1,0.5,50,0.9411764705882353
1318,"[50, 100, 10]",0,1,0.8,50,1.0
1319,"[50, 100, 10]",0,1,0.9,50,1.0
1320,"[200, 50, 100]",0,1,0.5,50,1.0
1321,"[200, 50, 100]",0,1,0.8,50,1.0
1322,"[200, 50, 100]",0,1,0.9,50,1.0
1323,"[50, 200, 100]",0,1,0.5,50,1.0
1324,"[50, 200, 100]",0,1,0.8,50,1.0
1325,"[50, 200, 100]",0,1,0.9,50,1.0
1326,"[10, 100, 200]",0,1,0.5,50,1.0
1327,"[10, 100, 200]",0,1,0.8,50,1.0
1328,"[10, 100, 200]",0,1,0.9,50,1.0
1329,"[100, 50, 200]",0,1,0.5,50,1.0
1330,"[100, 50, 200]",0,1,0.8,50,1.0
1331,"[100, 50, 200]",0,1,0.9,50,1.0
1332,"[50, 10, 100, 200]",0,1,0.5,50,1.0
1333,"[50, 10, 100, 200]",0,1,0.8,50,1.0
1334,"[50, 10, 100, 200]",0,1,0.9,50,1.0
1335,"[200, 50, 10, 100]",0,1,0.5,50,1.0
1336,"[200, 50, 10, 100]",0,1,0.8,50,1.0
1337,"[200, 50, 10, 100]",0,1,0.9,50,1.0
1338,"[10, 200, 100, 50]",0,1,0.5,50,1.0
1339,"[10, 200, 100, 50]",0,1,0.8,50,1.0
1340,"[10, 200, 100, 50]",0,1,0.9,50,1.0
1341,"[10, 50, 100, 200]",0,1,0.5,50,1.0
1342,"[10, 50, 100, 200]",0,1,0.8,50,1.0
1343,"[10, 50, 100, 200]",0,1,0.9,50,1.0
1344,"[50, 100, 200, 10]",0,1,0.5,50,1.0
1345,"[50, 100, 200, 10]",0,1,0.8,50,1.0
1346,"[50, 100, 200, 10]",0,1,0.9,50,1.0
1347,"[100, 10, 50, 200]",0,1,0.5,50,1.0
1348,"[100, 10, 50, 200]",0,1,0.8,50,1.0
1349,"[100, 10, 50, 200]",0,1,0.9,50,1.0
1350,"[50, 10, 200, 100]",0,1,0.5,50,1.0
1351,"[50, 10, 200, 100]",0,1,0.8,50,1.0
1352,"[50, 10, 200, 100]",0,1,0.9,50,1.0
1353,"[50, 100, 10, 200]",0,1,0.5,50,1.0
1354,"[50, 100, 10, 200]",0,1,0.8,50,1.0
1355,"[50, 100, 10, 200]",0,1,0.9,50,1.0
1356,"[200, 100, 50, 10]",0,1,0.5,50,0.9411764705882353
1357,"[200, 100, 50, 10]",0,1,0.8,50,0.9333333333333333
1358,"[200, 100, 50, 10]",0,1,0.9,50,0.9333333333333333
1359,"[100, 200, 10, 50]",0,1,0.5,50,1.0
1360,"[100, 200, 10, 50]",0,1,0.8,50,1.0
1361,"[100, 200, 10, 50]",0,1,0.9,50,1.0
1362,"[100, 200, 50, 10]",0,1,0.5,50,1.0
1363,"[100, 200, 50, 10]",0,1,0.8,50,1.0
1364,"[100, 200, 50, 10]",0,1,0.9,50,0.9333333333333333
1365,"[200, 100, 10, 50]",0,1,0.5,50,0.9333333333333333
1366,"[200, 100, 10, 50]",0,1,0.8,50,0.9333333333333333
1367,"[200, 100, 10, 50]",0,1,0.9,50,0.9333333333333333
1368,"[10, 50, 200, 100]",0,1,0.5,50,1.0
1369,"[10, 50, 200, 100]",0,1,0.8,50,1.0
1370,"[10, 50, 200, 100]",0,1,0.9,50,1.0
1371,"[100, 10, 200, 50]",0,1,0.5,50,0.8571428571428571
1372,"[100, 10, 200, 50]",0,1,0.8,50,0.8571428571428571
1373,"[100, 10, 200, 50]",0,1,0.9,50,0.8571428571428571
1374,"[200, 10, 100, 50]",0,1,0.5,50,0.9411764705882353
1375,"[200, 10, 100, 50]",0,1,0.8,50,0.9411764705882353
1376,"[200, 10, 100, 50]",0,1,0.9,50,1.0
1377,"[10, 200, 50, 100]",0,1,0.5,50,1.0
1378,"[10, 200, 50, 100]",0,1,0.8,50,1.0
1379,"[10, 200, 50, 100]",0,1,0.9,50,1.0
1380,"[50, 200, 100, 10]",0,1,0.5,50,1.0
1381,"[50, 200, 100, 10]",0,1,0.8,50,1.0
1382,"[50, 200, 100, 10]",0,1,0.9,50,0.9333333333333333
1383,"[100, 50, 200, 10]",0,1,0.5,50,1.0
1384,"[100, 50, 200, 10]",0,1,0.8,50,1.0
1385,"[100, 50, 200, 10]",0,1,0.9,50,1.0
1386,"[100, 50, 10, 200]",0,1,0.5,50,0.9411764705882353
1387,"[100, 50, 10, 200]",0,1,0.8,50,0.9411764705882353
1388,"[100, 50, 10, 200]",0,1,0.9,50,0.9411764705882353
1389,"[200, 50, 100, 10]",0,1,0.5,50,1.0
1390,"[200, 50, 100, 10]",0,1,0.8,50,1.0
1391,"[200, 50, 100, 10]",0,1,0.9,50,1.0
1392,"[50, 200, 10, 100]",0,1,0.5,50,1.0
1393,"[50, 200, 10, 100]",0,1,0.8,50,1.0
1394,"[50, 200, 10, 100]",0,1,0.9,50,1.0
1395,"[10, 100, 200, 50]",0,1,0.5,50,1.0
1396,"[10, 100, 200, 50]",0,1,0.8,50,1.0
1397,"[10, 100, 200, 50]",0,1,0.9,50,1.0
1398,"[200, 10, 50, 100]",0,1,0.5,50,1.0
1399,"[200, 10, 50, 100]",0,1,0.8,50,1.0
1400,"[200, 10, 50, 100]",0,1,0.9,50,1.0
1401,"[10, 100, 50, 200]",0,1,0.5,50,1.0
1402,"[10, 100, 50, 200]",0,1,0.8,50,1.0
1403,"[10, 100, 50, 200]",0,1,0.9,50,1.0
1404,"[10, 50]",2,3,0.5,10,1.0
1405,"[10, 50]",2,3,0.8,10,1.0
1406,"[10, 50]",2,3,0.9,10,0.8571428571428571
1407,"[100, 200]",2,3,0.5,10,1.0
1408,"[100, 200]",2,3,0.8,10,1.0
1409,"[100, 200]",2,3,0.9,10,1.0
1410,"[50, 200]",2,3,0.5,10,1.0
1411,"[50, 200]",2,3,0.8,10,1.0
1412,"[50, 200]",2,3,0.9,10,1.0
1413,"[50, 10]",2,3,0.5,10,1.0
1414,"[50, 10]",2,3,0.8,10,0.9333333333333333
1415,"[50, 10]",2,3,0.9,10,0.9333333333333333
1416,"[50, 100]",2,3,0.5,10,1.0
1417,"[50, 100]",2,3,0.8,10,1.0
1418,"[50, 100]",2,3,0.9,10,1.0
1419,"[200, 10]",2,3,0.5,10,1.0
1420,"[200, 10]",2,3,0.8,10,1.0
1421,"[200, 10]",2,3,0.9,10,1.0
1422,"[100, 10]",2,3,0.5,10,1.0
1423,"[100, 10]",2,3,0.8,10,0.9333333333333333
1424,"[100, 10]",2,3,0.9,10,0.9333333333333333
1425,"[200, 100]",2,3,0.5,10,1.0
1426,"[200, 100]",2,3,0.8,10,1.0
1427,"[200, 100]",2,3,0.9,10,1.0
1428,"[10, 200]",2,3,0.5,10,1.0
1429,"[10, 200]",2,3,0.8,10,1.0
1430,"[10, 200]",2,3,0.9,10,1.0
1431,"[10, 100]",2,3,0.5,10,1.0
1432,"[10, 100]",2,3,0.8,10,1.0
1433,"[10, 100]",2,3,0.9,10,1.0
1434,"[200, 50]",2,3,0.5,10,1.0
1435,"[200, 50]",2,3,0.8,10,1.0
1436,"[200, 50]",2,3,0.9,10,1.0
1437,"[100, 50]",2,3,0.5,10,1.0
1438,"[100, 50]",2,3,0.8,10,1.0
1439,"[100, 50]",2,3,0.9,10,1.0
1440,"[10, 100, 50]",2,3,0.5,10,1.0
1441,"[10, 100, 50]",2,3,0.8,10,1.0
1442,"[10, 100, 50]",2,3,0.9,10,1.0
1443,"[200, 10, 100]",2,3,0.5,10,0.7999999999999999
1444,"[200, 10, 100]",2,3,0.8,10,0.7999999999999999
1445,"[200, 10, 100]",2,3,0.9,10,0.7999999999999999
1446,"[50, 10, 100]",2,3,0.5,10,1.0
1447,"[50, 10, 100]",2,3,0.8,10,1.0
1448,"[50, 10, 100]",2,3,0.9,10,1.0
1449,"[10, 200, 100]",2,3,0.5,10,1.0
1450,"[10, 200, 100]",2,3,0.8,10,1.0
1451,"[10, 200, 100]",2,3,0.9,10,1.0
1452,"[100, 10, 200]",2,3,0.5,10,0.0
1453,"[100, 10, 200]",2,3,0.8,10,0.0
1454,"[100, 10, 200]",2,3,0.9,10,0.0
1455,"[100, 200, 50]",2,3,0.5,10,1.0
1456,"[100, 200, 50]",2,3,0.8,10,1.0
1457,"[100, 200, 50]",2,3,0.9,10,1.0
1458,"[100, 50, 10]",2,3,0.5,10,1.0
1459,"[100, 50, 10]",2,3,0.8,10,1.0
1460,"[100, 50, 10]",2,3,0.9,10,1.0
1461,"[200, 50, 10]",2,3,0.5,10,1.0
1462,"[200, 50, 10]",2,3,0.8,10,1.0
1463,"[200, 50, 10]",2,3,0.9,10,1.0
1464,"[50, 10, 200]",2,3,0.5,10,0.9333333333333333
1465,"[50, 10, 200]",2,3,0.8,10,0.9333333333333333
1466,"[50, 10, 200]",2,3,0.9,10,0.9333333333333333
1467,"[50, 200, 10]",2,3,0.5,10,1.0
1468,"[50, 200, 10]",2,3,0.8,10,1.0
1469,"[50, 200, 10]",2,3,0.9,10,1.0
1470,"[100, 200, 10]",2,3,0.5,10,1.0
1471,"[100, 200, 10]",2,3,0.8,10,1.0
1472,"[100, 200, 10]",2,3,0.9,10,1.0
1473,"[10, 50, 100]",2,3,0.5,10,1.0
1474,"[10, 50, 100]",2,3,0.8,10,1.0
1475,"[10, 50, 100]",2,3,0.9,10,1.0
1476,"[100, 10, 50]",2,3,0.5,10,0.9333333333333333
1477,"[100, 10, 50]",2,3,0.8,10,0.9333333333333333
1478,"[100, 10, 50]",2,3,0.9,10,0.9333333333333333
1479,"[200, 10, 50]",2,3,0.5,10,1.0
1480,"[200, 10, 50]",2,3,0.8,10,1.0
1481,"[200, 10, 50]",2,3,0.9,10,1.0
1482,"[200, 100, 50]",2,3,0.5,10,0.9411764705882353
1483,"[200, 100, 50]",2,3,0.8,10,0.875
1484,"[200, 100, 50]",2,3,0.9,10,0.875
1485,"[50, 100, 200]",2,3,0.5,10,0.47058823529411764
1486,"[50, 100, 200]",2,3,0.8,10,0.47058823529411764
1487,"[50, 100, 200]",2,3,0.9,10,0.47058823529411764
1488,"[10, 200, 50]",2,3,0.5,10,1.0
1489,"[10, 200, 50]",2,3,0.8,10,1.0
1490,"[10, 200, 50]",2,3,0.9,10,1.0
1491,"[200, 100, 10]",2,3,0.5,10,1.0
1492,"[200, 100, 10]",2,3,0.8,10,1.0
1493,"[200, 100, 10]",2,3,0.9,10,1.0
1494,"[10, 50, 200]",2,3,0.5,10,1.0
1495,"[10, 50, 200]",2,3,0.8,10,1.0
1496,"[10, 50, 200]",2,3,0.9,10,1.0
1497,"[50, 100, 10]",2,3,0.5,10,1.0
1498,"[50, 100, 10]",2,3,0.8,10,1.0
1499,"[50, 100, 10]",2,3,0.9,10,1.0
1500,"[200, 50, 100]",2,3,0.5,10,0.0
1501,"[200, 50, 100]",2,3,0.8,10,0.0
1502,"[200, 50, 100]",2,3,0.9,10,0.0
1503,"[50, 200, 100]",2,3,0.5,10,0.875
1504,"[50, 200, 100]",2,3,0.8,10,0.875
1505,"[50, 200, 100]",2,3,0.9,10,0.875
1506,"[10, 100, 200]",2,3,0.5,10,0.9333333333333333
1507,"[10, 100, 200]",2,3,0.8,10,0.9333333333333333
1508,"[10, 100, 200]",2,3,0.9,10,0.9333333333333333
1509,"[100, 50, 200]",2,3,0.5,10,0.47058823529411764
1510,"[100, 50, 200]",2,3,0.8,10,0.47058823529411764
1511,"[100, 50, 200]",2,3,0.9,10,0.47058823529411764
1512,"[50, 10, 100, 200]",2,3,0.5,10,0.0
1513,"[50, 10, 100, 200]",2,3,0.8,10,0.0
1514,"[50, 10, 100, 200]",2,3,0.9,10,0.0
1515,"[200, 50, 10, 100]",2,3,0.5,10,0.47058823529411764
